repayment_id,loan_id,due_date,payment_date,amount_due,amount_paid
1712,46,2022-10-07,2022-10-07,7234.11,7234.11
1713,46,2022-11-06,2022-11-16,7234.11,4893.57
1714,46,2022-12-06,2023-01-05,7234.11,6580.66
1715,46,2023-01-05,2023-01-10,7234.11,7234.11
1716,46,2023-02-04,2023-02-04,7234.11,7234.11
1717,46,2023-03-06,2023-03-06,7234.11,7234.11
1718,46,2023-04-05,2023-04-15,7234.11,4532.4
1719,46,2023-05-05,2023-05-10,7234.11,7234.11
1720,46,2023-06-04,2023-06-04,7234.11,7234.11
1721,46,2023-07-04,2023-07-14,7234.11,6607.23
1722,46,2023-08-03,2023-09-02,7234.11,7054.63
1723,46,2023-09-02,2023-09-12,7234.11,4891.18
1724,46,2023-10-02,2023-10-02,7234.11,7234.11
1725,46,2023-11-01,2023-11-01,7234.11,7234.11
1726,46,2023-12-01,2023-12-01,7234.11,7234.11
1727,46,2023-12-31,2023-12-31,7234.11,7234.11
1728,46,2024-01-30,2024-02-04,7234.11,7234.11
1729,46,2024-02-29,2024-02-29,7234.11,7234.11
1730,46,2024-03-30,2024-03-30,7234.11,7234.11
1731,46,2024-04-29,2024-04-29,7234.11,7234.11
1732,46,2024-05-29,2024-05-29,7234.11,7234.11
1733,46,2024-06-28,2024-06-28,7234.11,7234.11
1734,46,2024-07-28,2024-08-27,7234.11,4961.37
1735,46,2024-08-27,2024-08-27,7234.11,7234.11
1736,46,2024-09-26,2024-09-26,7234.11,7234.11
1737,46,2024-10-26,2024-10-26,7234.11,7234.11
1738,46,2024-11-25,2024-11-25,7234.11,7234.11
1739,46,2024-12-25,2024-12-25,7234.11,7234.11
1740,46,2025-01-24,2025-02-23,7234.11,3656.49
1741,47,2022-05-26,2022-05-26,4787.67,4787.67
1742,47,2022-06-25,2022-06-25,4787.67,4787.67
1743,47,2022-07-25,2022-07-30,4787.67,4787.67
1744,47,2022-08-24,2022-09-03,4787.67,4297.5
1745,47,2022-09-23,2022-09-23,4787.67,4787.67
1746,47,2022-10-23,2022-11-02,4787.67,2552.39
1747,47,2022-11-22,2022-11-22,4787.67,4787.67
1748,47,2022-12-22,2023-01-01,4787.67,2901.75
1749,47,2023-01-21,2023-01-21,4787.67,4787.67
1750,47,2023-02-20,2023-02-20,4787.67,4787.67
1751,47,2023-03-22,2023-04-01,4787.67,3059.44
1752,47,2023-04-21,2023-05-01,4787.67,4659.05
1753,48,2023-10-23,2023-11-22,6701.89,3601.68
1754,48,2023-11-22,2023-12-22,6701.89,4764.21
1755,48,2023-12-22,2023-12-27,6701.89,6701.89
1756,48,2024-01-21,2024-01-21,6701.89,6701.89
1757,48,2024-02-20,2024-02-20,6701.89,6701.89
1758,48,2024-03-21,2024-03-21,6701.89,6701.89
1759,48,2024-04-20,2024-04-20,6701.89,6701.89
1760,48,2024-05-20,2024-05-20,6701.89,6701.89
1761,48,2024-06-19,2024-06-24,6701.89,6701.89
1762,48,2024-07-19,2024-07-24,6701.89,6701.89
1763,48,2024-08-18,2024-08-18,6701.89,6701.89
1764,48,2024-09-17,2024-09-17,6701.89,6701.89
1765,48,2024-10-17,2024-10-22,6701.89,6701.89
1766,48,2024-11-16,2024-11-16,6701.89,6701.89
1767,48,2024-12-16,2024-12-16,6701.89,6701.89
1768,48,2025-01-15,2025-01-20,6701.89,6701.89
1769,48,2025-02-14,2025-02-14,6701.89,6701.89
1770,48,2025-03-16,2025-03-26,6701.89,4446.28
1771,48,2025-04-15,2025-04-20,6701.89,6701.89
1772,48,2025-05-15,2025-05-15,6701.89,6701.89
1773,48,2025-06-14,2025-06-24,6701.89,3422.21
1774,48,2025-07-14,2025-07-14,6701.89,6701.89
1775,48,2025-08-13,2025-09-12,6701.89,5975.76
1776,48,2025-09-12,2025-09-22,6701.89,6661.53
1777,48,2025-10-12,2025-10-17,6701.89,6701.89
1778,48,2025-11-11,2025-11-11,6701.89,6701.89
1779,48,2025-12-11,2025-12-11,6701.89,6701.89
1780,48,2026-01-10,2026-01-15,6701.89,6701.89
1781,48,2026-02-09,2026-02-09,6701.89,6701.89
1782,48,2026-03-11,2026-03-21,6701.89,6427.23
1783,48,2026-04-10,2026-04-10,6701.89,6701.89
1784,48,2026-05-10,2026-05-10,6701.89,6701.89
1785,48,2026-06-09,2026-07-09,6701.89,3405.47
1786,48,2026-07-09,2026-07-14,6701.89,6701.89
1787,48,2026-08-08,2026-08-08,6701.89,6701.89
1788,48,2026-09-07,2026-09-12,6701.89,6701.89
1789,49,2023-02-16,2023-03-18,7118.71,4630.71
1790,49,2023-03-18,2023-03-18,7118.71,7118.71
1791,49,2023-04-17,2023-04-17,7118.71,7118.71
1792,49,2023-05-17,2023-05-22,7118.71,7118.71
1793,49,2023-06-16,2023-06-16,7118.71,7118.71
1794,49,2023-07-16,2023-07-26,7118.71,6316.48
1795,49,2023-08-15,2023-08-20,7118.71,7118.71
1796,49,2023-09-14,2023-09-24,7118.71,3726.9
1797,49,2023-10-14,2023-10-14,7118.71,7118.71
1798,49,2023-11-13,2023-12-13,7118.71,7061.64
1799,49,2023-12-13,2023-12-18,7118.71,7118.71
1800,49,2024-01-12,2024-02-11,7118.71,7001.79
1801,49,2024-02-11,2024-02-11,7118.71,7118.71
1802,49,2024-03-12,2024-03-12,7118.71,7118.71
1803,49,2024-04-11,2024-04-21,7118.71,3925.06
1804,49,2024-05-11,2024-05-11,7118.71,7118.71
1805,49,2024-06-10,2024-06-10,7118.71,7118.71
1806,49,2024-07-10,2024-07-10,7118.71,7118.71
1807,49,2024-08-09,2024-08-09,7118.71,7118.71
1808,49,2024-09-08,2024-09-08,7118.71,7118.71
1809,49,2024-10-08,2024-10-08,7118.71,7118.71
1810,49,2024-11-07,2024-12-07,7118.71,6137.23
1811,49,2024-12-07,2024-12-07,7118.71,7118.71
1812,49,2025-01-06,2025-01-06,7118.71,7118.71
1813,50,2022-06-19,2022-06-19,2523.81,2523.81
1814,50,2022-07-19,2022-07-19,2523.81,2523.81
1815,50,2022-08-18,2022-09-17,2523.81,2400.49
1816,50,2022-09-17,2022-09-17,2523.81,2523.81
1817,50,2022-10-17,2022-10-27,2523.81,2510.64
1818,50,2022-11-16,2022-12-16,2523.81,2357.26
1819,50,2022-12-16,2022-12-16,2523.81,2523.81
1820,50,2023-01-15,2023-01-15,2523.81,2523.81
1821,50,2023-02-14,2023-02-14,2523.81,2523.81
1822,50,2023-03-16,2023-03-16,2523.81,2523.81
1823,50,2023-04-15,2023-04-15,2523.81,2523.81
1824,50,2023-05-15,2023-05-15,2523.81,2523.81
1825,50,2023-06-14,2023-06-14,2523.81,2523.81
1826,50,2023-07-14,2023-07-14,2523.81,2523.81
1827,50,2023-08-13,2023-09-12,2523.81,2035.14
1828,50,2023-09-12,2023-09-17,2523.81,2523.81
1829,50,2023-10-12,2023-10-12,2523.81,2523.81
1830,50,2023-11-11,2023-12-11,2523.81,1476.86
1831,50,2023-12-11,2023-12-11,2523.81,2523.81
1832,50,2024-01-10,2024-01-20,2523.81,1843.26
1833,50,2024-02-09,2024-02-09,2523.81,2523.81
1834,50,2024-03-10,2024-03-10,2523.81,2523.81
1835,50,2024-04-09,2024-04-09,2523.81,2523.81
1836,50,2024-05-09,2024-05-19,2523.81,2382.22
1837,50,2024-06-08,2024-06-13,2523.81,2523.81
1838,50,2024-07-08,2024-08-07,2523.81,1825.7
1839,50,2024-08-07,2024-08-07,2523.81,2523.81
1840,50,2024-09-06,2024-09-16,2523.81,1927.67
1841,50,2024-10-06,2024-10-16,2523.81,1865.01
1842,50,2024-11-05,2024-11-10,2523.81,2523.81
1843,50,2024-12-05,2024-12-05,2523.81,2523.81
1844,50,2025-01-04,2025-01-04,2523.81,2523.81
1845,50,2025-02-03,2025-03-05,2523.81,1871.04
1846,50,2025-03-05,2025-03-05,2523.81,2523.81
1847,50,2025-04-04,2025-04-04,2523.81,2523.81
1848,50,2025-05-04,2025-05-04,2523.81,2523.81
1849,50,2025-06-03,2025-07-03,2523.81,1366.38
1850,50,2025-07-03,2025-07-13,2523.81,2316.28
1851,50,2025-08-02,2025-08-02,2523.81,2523.81
1852,50,2025-09-01,2025-10-01,2523.81,2078.53
1853,50,2025-10-01,2025-10-01,2523.81,2523.81
1854,50,2025-10-31,2025-11-30,2523.81,1360.36
1855,50,2025-11-30,2025-12-05,2523.81,2523.81
1856,50,2025-12-30,2025-12-30,2523.81,2523.81
1857,50,2026-01-29,2026-01-29,2523.81,2523.81
1858,50,2026-02-28,2026-02-28,2523.81,2523.81
1859,50,2026-03-30,2026-04-29,2523.81,1534.65
1860,50,2026-04-29,2026-05-04,2523.81,2523.81
1861,51,2023-02-06,2023-02-06,2094.83,2094.83
1862,51,2023-03-08,2023-03-13,2094.83,2094.83
1863,51,2023-04-07,2023-04-07,2094.83,2094.83
1864,51,2023-05-07,2023-05-07,2094.83,2094.83
1865,51,2023-06-06,2023-06-06,2094.83,2094.83
1866,51,2023-07-06,2023-07-16,2094.83,1845.13
1867,51,2023-08-05,2023-08-15,2094.83,1946.58
1868,51,2023-09-04,2023-09-04,2094.83,2094.83
1869,51,2023-10-04,2023-11-03,2094.83,1522.97
1870,51,2023-11-03,2023-11-03,2094.83,2094.83
1871,51,2023-12-03,2023-12-13,2094.83,1158.09
1872,51,2024-01-02,2024-01-02,2094.83,2094.83
1873,51,2024-02-01,2024-02-01,2094.83,2094.83
1874,51,2024-03-02,2024-03-02,2094.83,2094.83
1875,51,2024-04-01,2024-04-06,2094.83,2094.83
1876,51,2024-05-01,2024-05-06,2094.83,2094.83
1877,51,2024-05-31,2024-06-10,2094.83,1585.23
1878,51,2024-06-30,2024-07-05,2094.83,2094.83
1879,51,2024-07-30,2024-07-30,2094.83,2094.83
1880,51,2024-08-29,2024-08-29,2094.83,2094.83
1881,51,2024-09-28,2024-09-28,2094.83,2094.83
1882,51,2024-10-28,2024-11-02,2094.83,2094.83
1883,51,2024-11-27,2024-11-27,2094.83,2094.83
1884,51,2024-12-27,2025-01-26,2094.83,1369.13
1885,51,2025-01-26,2025-02-05,2094.83,1726.54
1886,51,2025-02-25,2025-02-25,2094.83,2094.83
1887,51,2025-03-27,2025-04-01,2094.83,2094.83
1888,51,2025-04-26,2025-04-26,2094.83,2094.83
1889,51,2025-05-26,2025-06-25,2094.83,1162.84
1890,51,2025-06-25,2025-06-25,2094.83,2094.83
1891,51,2025-07-25,2025-07-30,2094.83,2094.83
1892,51,2025-08-24,2025-08-24,2094.83,2094.83
1893,51,2025-09-23,2025-09-23,2094.83,2094.83
1894,51,2025-10-23,2025-10-23,2094.83,2094.83
1895,51,2025-11-22,2025-11-27,2094.83,2094.83
1896,51,2025-12-22,2026-01-21,2094.83,1603.47
1897,52,2023-08-01,2023-08-01,4022.56,4022.56
1898,52,2023-08-31,2023-08-31,4022.56,4022.56
1899,52,2023-09-30,2023-09-30,4022.56,4022.56
1900,52,2023-10-30,2023-11-09,4022.56,2180.36
1901,52,2023-11-29,2023-12-04,4022.56,4022.56
1902,52,2023-12-29,2023-12-29,4022.56,4022.56
1903,52,2024-01-28,2024-01-28,4022.56,4022.56
1904,52,2024-02-27,2024-03-03,4022.56,4022.56
1905,52,2024-03-28,2024-04-07,4022.56,2877.84
1906,52,2024-04-27,2024-04-27,4022.56,4022.56
1907,52,2024-05-27,2024-05-27,4022.56,4022.56
1908,52,2024-06-26,2024-07-01,4022.56,4022.56
1909,52,2024-07-26,2024-07-26,4022.56,4022.56
1910,52,2024-08-25,2024-08-25,4022.56,4022.56
1911,52,2024-09-24,2024-09-24,4022.56,4022.56
1912,52,2024-10-24,2024-10-24,4022.56,4022.56
1913,52,2024-11-23,2024-12-23,4022.56,2780.64
1914,52,2024-12-23,2024-12-28,4022.56,4022.56
1915,52,2025-01-22,2025-01-22,4022.56,4022.56
1916,52,2025-02-21,2025-02-21,4022.56,4022.56
1917,52,2025-03-23,2025-03-23,4022.56,4022.56
1918,52,2025-04-22,2025-04-27,4022.56,4022.56
1919,52,2025-05-22,2025-05-22,4022.56,4022.56
1920,52,2025-06-21,2025-07-01,4022.56,2566.25
1921,52,2025-07-21,2025-07-31,4022.56,3004.08
1922,52,2025-08-20,2025-08-25,4022.56,4022.56
1923,52,2025-09-19,2025-09-19,4022.56,4022.56
1924,52,2025-10-19,2025-11-18,4022.56,2111.59
1925,52,2025-11-18,2025-11-18,4022.56,4022.56
1926,52,2025-12-18,2025-12-18,4022.56,4022.56
1927,52,2026-01-17,2026-01-17,4022.56,4022.56
1928,52,2026-02-16,2026-02-16,4022.56,4022.56
1929,52,2026-03-18,2026-03-18,4022.56,4022.56
1930,52,2026-04-17,2026-04-17,4022.56,4022.56
1931,52,2026-05-17,2026-05-27,4022.56,2546.64
1932,52,2026-06-16,2026-06-16,4022.56,4022.56
1933,52,2026-07-16,2026-07-26,4022.56,2214.48
1934,52,2026-08-15,2026-08-15,4022.56,4022.56
1935,52,2026-09-14,2026-09-24,4022.56,3418.2
1936,52,2026-10-14,2026-10-19,4022.56,4022.56
1937,52,2026-11-13,2026-11-18,4022.56,4022.56
1938,52,2026-12-13,2026-12-18,4022.56,4022.56
1939,52,2027-01-12,2027-01-12,4022.56,4022.56
1940,52,2027-02-11,2027-02-11,4022.56,4022.56
1941,52,2027-03-13,2027-04-12,4022.56,3668.72
1942,52,2027-04-12,2027-05-12,4022.56,2550.84
1943,52,2027-05-12,2027-05-12,4022.56,4022.56
1944,52,2027-06-11,2027-06-11,4022.56,4022.56
1945,53,2021-07-17,2021-07-17,6338.46,6338.46
1946,53,2021-08-16,2021-08-16,6338.46,6338.46
1947,53,2021-09-15,2021-10-15,6338.46,4081.94
1948,53,2021-10-15,2021-10-25,6338.46,4081.9
1949,53,2021-11-14,2021-11-14,6338.46,6338.46
1950,53,2021-12-14,2021-12-14,6338.46,6338.46
1951,53,2022-01-13,2022-01-13,6338.46,6338.46
1952,53,2022-02-12,2022-02-22,6338.46,6046.2
1953,53,2022-03-14,2022-03-24,6338.46,4680.19
1954,53,2022-04-13,2022-04-13,6338.46,6338.46
1955,53,2022-05-13,2022-06-12,6338.46,3925.47
1956,53,2022-06-12,2022-06-12,6338.46,6338.46
1957,53,2022-07-12,2022-08-11,6338.46,3389.35
1958,53,2022-08-11,2022-08-11,6338.46,6338.46
1959,53,2022-09-10,2022-09-10,6338.46,6338.46
1960,53,2022-10-10,2022-10-15,6338.46,6338.46
1961,53,2022-11-09,2022-11-09,6338.46,6338.46
1962,53,2022-12-09,2022-12-09,6338.46,6338.46
1963,53,2023-01-08,2023-02-07,6338.46,4673.35
1964,53,2023-02-07,2023-02-07,6338.46,6338.46
1965,53,2023-03-09,2023-03-09,6338.46,6338.46
1966,53,2023-04-08,2023-04-08,6338.46,6338.46
1967,53,2023-05-08,2023-05-08,6338.46,6338.46
1968,53,2023-06-07,2023-06-07,6338.46,6338.46
1969,54,2021-07-06,2021-07-06,742.18,742.18
1970,54,2021-08-05,2021-09-04,742.18,653.22
1971,54,2021-09-04,2021-09-04,742.18,742.18
1972,54,2021-10-04,2021-10-14,742.18,501.77
1973,54,2021-11-03,2021-11-08,742.18,742.18
1974,54,2021-12-03,2021-12-13,742.18,371.47
1975,54,2022-01-02,2022-01-02,742.18,742.18
1976,54,2022-02-01,2022-02-06,742.18,742.18
1977,54,2022-03-03,2022-03-03,742.18,742.18
1978,54,2022-04-02,2022-04-02,742.18,742.18
1979,54,2022-05-02,2022-05-02,742.18,742.18
1980,54,2022-06-01,2022-06-11,742.18,623.45
1981,54,2022-07-01,2022-07-01,742.18,742.18
1982,54,2022-07-31,2022-07-31,742.18,742.18
1983,54,2022-08-30,2022-09-09,742.18,557.81
1984,54,2022-09-29,2022-09-29,742.18,742.18
1985,54,2022-10-29,2022-10-29,742.18,742.18
1986,54,2022-11-28,2022-11-28,742.18,742.18
1987,54,2022-12-28,2022-12-28,742.18,742.18
1988,54,2023-01-27,2023-02-26,742.18,495.66
1989,54,2023-02-26,2023-03-03,742.18,742.18
1990,54,2023-03-28,2023-04-27,742.18,501.26
1991,54,2023-04-27,2023-05-07,742.18,466.59
1992,54,2023-05-27,2023-06-01,742.18,742.18
1993,54,2023-06-26,2023-06-26,742.18,742.18
1994,54,2023-07-26,2023-07-26,742.18,742.18
1995,54,2023-08-25,2023-08-30,742.18,742.18
1996,54,2023-09-24,2023-09-24,742.18,742.18
1997,54,2023-10-24,2023-10-24,742.18,742.18
1998,54,2023-11-23,2023-11-23,742.18,742.18
1999,54,2023-12-23,2024-01-22,742.18,494.94
2000,54,2024-01-22,2024-02-01,742.18,658.51
2001,54,2024-02-21,2024-03-02,742.18,550.83
2002,54,2024-03-22,2024-03-22,742.18,742.18
2003,54,2024-04-21,2024-05-21,742.18,563.8
2004,54,2024-05-21,2024-06-20,742.18,378.78
2005,54,2024-06-20,2024-06-25,742.18,742.18
2006,54,2024-07-20,2024-07-20,742.18,742.18
2007,54,2024-08-19,2024-09-18,742.18,739.99
2008,54,2024-09-18,2024-09-18,742.18,742.18
2009,54,2024-10-18,2024-10-23,742.18,742.18
2010,54,2024-11-17,2024-11-17,742.18,742.18
2011,54,2024-12-17,2024-12-17,742.18,742.18
2012,54,2025-01-16,2025-01-26,742.18,646.08
2013,54,2025-02-15,2025-02-20,742.18,742.18
2014,54,2025-03-17,2025-03-17,742.18,742.18
2015,54,2025-04-16,2025-04-16,742.18,742.18
2016,54,2025-05-16,2025-06-15,742.18,404.22
2017,54,2025-06-15,2025-06-20,742.18,742.18
2018,54,2025-07-15,2025-08-14,742.18,411.14
2019,54,2025-08-14,2025-08-14,742.18,742.18
2020,54,2025-09-13,2025-10-13,742.18,622.99
2021,54,2025-10-13,2025-10-18,742.18,742.18
2022,54,2025-11-12,2025-11-22,742.18,436.01
2023,54,2025-12-12,2026-01-11,742.18,500.55
2024,54,2026-01-11,2026-01-11,742.18,742.18
2025,54,2026-02-10,2026-02-15,742.18,742.18
2026,54,2026-03-12,2026-03-22,742.18,525.95
2027,54,2026-04-11,2026-04-11,742.18,742.18
2028,54,2026-05-11,2026-05-11,742.18,742.18
2029,55,2023-05-10,2023-05-10,1942.45,1942.45
2030,55,2023-06-09,2023-06-09,1942.45,1942.45
2031,55,2023-07-09,2023-07-19,1942.45,1476.34
2032,55,2023-08-08,2023-08-08,1942.45,1942.45
2033,55,2023-09-07,2023-09-17,1942.45,1090.65
2034,55,2023-10-07,2023-10-12,1942.45,1942.45
2035,55,2023-11-06,2023-11-16,1942.45,1911.52
2036,55,2023-12-06,2023-12-06,1942.45,1942.45
2037,55,2024-01-05,2024-01-05,1942.45,1942.45
2038,55,2024-02-04,2024-02-04,1942.45,1942.45
2039,55,2024-03-05,2024-03-05,1942.45,1942.45
2040,55,2024-04-04,2024-04-09,1942.45,1942.45
2041,55,2024-05-04,2024-06-03,1942.45,1114.12
2042,55,2024-06-03,2024-07-03,1942.45,1117.13
2043,55,2024-07-03,2024-07-03,1942.45,1942.45
2044,55,2024-08-02,2024-08-12,1942.45,1513.31
2045,55,2024-09-01,2024-09-01,1942.45,1942.45
2046,55,2024-10-01,2024-10-01,1942.45,1942.45
2047,55,2024-10-31,2024-11-05,1942.45,1942.45
2048,55,2024-11-30,2024-11-30,1942.45,1942.45
2049,55,2024-12-30,2024-12-30,1942.45,1942.45
2050,55,2025-01-29,2025-01-29,1942.45,1942.45
2051,55,2025-02-28,2025-02-28,1942.45,1942.45
2052,55,2025-03-30,2025-04-04,1942.45,1942.45
2053,55,2025-04-29,2025-04-29,1942.45,1942.45
2054,55,2025-05-29,2025-05-29,1942.45,1942.45
2055,55,2025-06-28,2025-06-28,1942.45,1942.45
2056,55,2025-07-28,2025-08-07,1942.45,1091.11
2057,55,2025-08-27,2025-09-01,1942.45,1942.45
2058,55,2025-09-26,2025-09-26,1942.45,1942.45
2059,55,2025-10-26,2025-10-26,1942.45,1942.45
2060,55,2025-11-25,2025-11-30,1942.45,1942.45
2061,55,2025-12-25,2025-12-25,1942.45,1942.45
2062,55,2026-01-24,2026-02-23,1942.45,1781.33
2063,55,2026-02-23,2026-02-23,1942.45,1942.45
2064,55,2026-03-25,2026-03-25,1942.45,1942.45
2065,55,2026-04-24,2026-04-24,1942.45,1942.45
2066,55,2026-05-24,2026-05-24,1942.45,1942.45
2067,55,2026-06-23,2026-06-23,1942.45,1942.45
2068,55,2026-07-23,2026-08-02,1942.45,1617.41
2069,55,2026-08-22,2026-09-01,1942.45,1121.8
2070,55,2026-09-21,2026-09-21,1942.45,1942.45
2071,55,2026-10-21,2026-11-20,1942.45,1234.11
2072,55,2026-11-20,2026-12-20,1942.45,1162.29
2073,55,2026-12-20,2026-12-30,1942.45,1863.06
2074,55,2027-01-19,2027-01-19,1942.45,1942.45
2075,55,2027-02-18,2027-02-18,1942.45,1942.45
2076,55,2027-03-20,2027-03-20,1942.45,1942.45
2077,55,2027-04-19,2027-04-24,1942.45,1942.45
2078,55,2027-05-19,2027-05-19,1942.45,1942.45
2079,55,2027-06-18,2027-06-18,1942.45,1942.45
2080,55,2027-07-18,2027-08-17,1942.45,1589.94
2081,55,2027-08-17,2027-08-22,1942.45,1942.45
2082,55,2027-09-16,2027-09-21,1942.45,1942.45
2083,55,2027-10-16,2027-10-16,1942.45,1942.45
2084,55,2027-11-15,2027-11-15,1942.45,1942.45
2085,55,2027-12-15,2027-12-15,1942.45,1942.45
2086,55,2028-01-14,2028-01-24,1942.45,1273.02
2087,55,2028-02-13,2028-02-23,1942.45,1394.5
2088,55,2028-03-14,2028-03-14,1942.45,1942.45
2089,56,2023-09-24,2023-10-04,3455.25,1968.07
2090,56,2023-10-24,2023-10-24,3455.25,3455.25
2091,56,2023-11-23,2023-11-23,3455.25,3455.25
2092,56,2023-12-23,2023-12-23,3455.25,3455.25
2093,56,2024-01-22,2024-01-27,3455.25,3455.25
2094,56,2024-02-21,2024-03-02,3455.25,2072.33
2095,56,2024-03-22,2024-03-22,3455.25,3455.25
2096,56,2024-04-21,2024-04-21,3455.25,3455.25
2097,56,2024-05-21,2024-05-21,3455.25,3455.25
2098,56,2024-06-20,2024-06-30,3455.25,3329.34
2099,56,2024-07-20,2024-07-25,3455.25,3455.25
2100,56,2024-08-19,2024-08-29,3455.25,2044.42
2101,56,2024-09-18,2024-09-23,3455.25,3455.25
2102,56,2024-10-18,2024-10-18,3455.25,3455.25
2103,56,2024-11-17,2024-11-17,3455.25,3455.25
2104,56,2024-12-17,2024-12-27,3455.25,2491.06
2105,56,2025-01-16,2025-01-16,3455.25,3455.25
2106,56,2025-02-15,2025-02-25,3455.25,3342.75
2107,56,2025-03-17,2025-04-16,3455.25,2345.35
2108,56,2025-04-16,2025-04-16,3455.25,3455.25
2109,56,2025-05-16,2025-05-21,3455.25,3455.25
2110,56,2025-06-15,2025-06-20,3455.25,3455.25
2111,56,2025-07-15,2025-07-20,3455.25,3455.25
2112,56,2025-08-14,2025-08-19,3455.25,3455.25
2113,57,2023-09-09,2023-09-14,5577.75,5577.75
2114,57,2023-10-09,2023-10-09,5577.75,5577.75
2115,57,2023-11-08,2023-11-18,5577.75,2862.56
2116,57,2023-12-08,2023-12-13,5577.75,5577.75
2117,57,2024-01-07,2024-01-07,5577.75,5577.75
2118,57,2024-02-06,2024-02-06,5577.75,5577.75
2119,57,2024-03-07,2024-03-17,5577.75,5317.96
2120,57,2024-04-06,2024-04-06,5577.75,5577.75
2121,57,2024-05-06,2024-05-16,5577.75,4217.36
2122,57,2024-06-05,2024-06-05,5577.75,5577.75
2123,57,2024-07-05,2024-07-15,5577.75,4303.99
2124,57,2024-08-04,2024-08-14,5577.75,5236.96
2125,57,2024-09-03,2024-09-03,5577.75,5577.75
2126,57,2024-10-03,2024-10-08,5577.75,5577.75
2127,57,2024-11-02,2024-11-02,5577.75,5577.75
2128,57,2024-12-02,2024-12-07,5577.75,5577.75
2129,57,2025-01-01,2025-01-31,5577.75,2805.48
2130,57,2025-01-31,2025-02-10,5577.75,4072.37
2131,57,2025-03-02,2025-03-02,5577.75,5577.75
2132,57,2025-04-01,2025-04-01,5577.75,5577.75
2133,57,2025-05-01,2025-05-01,5577.75,5577.75
2134,57,2025-05-31,2025-05-31,5577.75,5577.75
2135,57,2025-06-30,2025-07-30,5577.75,3087.42
2136,57,2025-07-30,2025-08-09,5577.75,3060.51
2137,57,2025-08-29,2025-08-29,5577.75,5577.75
2138,57,2025-09-28,2025-10-08,5577.75,4131.63
2139,57,2025-10-28,2025-10-28,5577.75,5577.75
2140,57,2025-11-27,2025-11-27,5577.75,5577.75
2141,57,2025-12-27,2025-12-27,5577.75,5577.75
2142,57,2026-01-26,2026-02-25,5577.75,4419.3
2143,57,2026-02-25,2026-03-07,5577.75,4850.87
2144,57,2026-03-27,2026-03-27,5577.75,5577.75
2145,57,2026-04-26,2026-05-26,5577.75,3360.77
2146,57,2026-05-26,2026-05-26,5577.75,5577.75
2147,57,2026-06-25,2026-07-05,5577.75,4853.83
2148,57,2026-07-25,2026-07-30,5577.75,5577.75
2149,57,2026-08-24,2026-08-24,5577.75,5577.75
2150,57,2026-09-23,2026-09-23,5577.75,5577.75
2151,57,2026-10-23,2026-11-22,5577.75,4572.83
2152,57,2026-11-22,2026-11-22,5577.75,5577.75
2153,57,2026-12-22,2026-12-22,5577.75,5577.75
2154,57,2027-01-21,2027-02-20,5577.75,3655.91
2155,57,2027-02-20,2027-02-20,5577.75,5577.75
2156,57,2027-03-22,2027-03-27,5577.75,5577.75
2157,57,2027-04-21,2027-05-01,5577.75,4706.99
2158,57,2027-05-21,2027-05-21,5577.75,5577.75
2159,57,2027-06-20,2027-06-20,5577.75,5577.75
2160,57,2027-07-20,2027-07-20,5577.75,5577.75
2161,58,2021-02-21,2021-02-21,2170.7,2170.7
2162,58,2021-03-23,2021-04-02,2170.7,2040.35
2163,58,2021-04-22,2021-05-02,2170.7,1190.48
2164,58,2021-05-22,2021-05-22,2170.7,2170.7
2165,58,2021-06-21,2021-06-21,2170.7,2170.7
2166,58,2021-07-21,2021-07-26,2170.7,2170.7
2167,58,2021-08-20,2021-08-20,2170.7,2170.7
2168,58,2021-09-19,2021-09-29,2170.7,1567.05
2169,58,2021-10-19,2021-10-19,2170.7,2170.7
2170,58,2021-11-18,2021-11-18,2170.7,2170.7
2171,58,2021-12-18,2021-12-18,2170.7,2170.7
2172,58,2022-01-17,2022-01-22,2170.7,2170.7
2173,58,2022-02-16,2022-02-21,2170.7,2170.7
2174,58,2022-03-18,2022-03-18,2170.7,2170.7
2175,58,2022-04-17,2022-04-17,2170.7,2170.7
2176,58,2022-05-17,2022-05-27,2170.7,1367.84
2177,58,2022-06-16,2022-06-26,2170.7,1824.82
2178,58,2022-07-16,2022-08-15,2170.7,1755.18
2179,58,2022-08-15,2022-08-20,2170.7,2170.7
2180,58,2022-09-14,2022-09-14,2170.7,2170.7
2181,58,2022-10-14,2022-11-13,2170.7,1108.86
2182,58,2022-11-13,2022-11-13,2170.7,2170.7
2183,58,2022-12-13,2023-01-12,2170.7,1798.93
2184,58,2023-01-12,2023-01-12,2170.7,2170.7
2185,58,2023-02-11,2023-02-21,2170.7,1890.32
2186,58,2023-03-13,2023-03-23,2170.7,1302.8
2187,58,2023-04-12,2023-04-17,2170.7,2170.7
2188,58,2023-05-12,2023-05-12,2170.7,2170.7
